State,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
HI,22.01241379310345,21.872916666666665,21.42388888888889,21.705909090909092,22.185306122448978,22.09173913043478,22.2416,21.962692307692308,21.772045454545456,21.954761904761906,21.321666666666665,21.15625,20.35527777777778,21.108947368421052,21.66189189189189,21.348387096774193,21.618055555555557,21.77315789473684,21.841578947368422
ID,6.306932515337423,6.2787037037037035,6.094197530864197,6.453611111111111,5.928989361702127,7.303523316062176,6.7803589743589745,6.4264039408867,6.8573076923076925,7.120398009950248,6.02235,6.04450495049505,6.382062780269059,5.83215859030837,7.330941704035874,6.420414746543779,6.980995260663507,7.876027397260274,7.1657918552036195
IL,12.759439252336449,11.711009174311927,10.97701923076923,11.525688073394495,11.501525423728813,10.689811320754718,11.207727272727272,11.888454545454545,12.022857142857143,11.887747747747747,10.1624,10.441926605504587,11.368482142857143,11.479272727272727,12.790403225806452,10.238055555555556,9.286851851851852,11.121333333333334,12.167525773195877
IN,12.624923076923077,11.7116,10.6859375,11.715479452054794,11.763857142857143,10.610793650793651,11.234545454545454,11.636617647058824,11.835373134328359,11.605,10.445223880597014,10.547972972972973,11.317738095238095,11.705238095238094,12.848823529411765,10.6404,9.7792,11.28358024691358,12.385733333333333
IA,10.505825242718446,9.797570093457944,9.278673469387755,9.46375,9.56843137254902,8.881919191919192,9.210392156862746,9.812843137254902,10.264545454545454,9.42640350877193,7.717155963302752,8.205576923076922,8.938476190476191,9.03357142857143,11.080892857142857,8.130392156862746,7.478163265306122,9.613490566037736,10.450576923076923
KS,13.518918918918919,13.26943396226415,12.967450980392156,13.292111111111112,12.788252427184466,12.72962962962963,12.759622641509434,13.168725490196078,13.64432,12.775405405405406,11.825210084033614,11.869217391304348,12.812857142857142,12.824701492537313,14.562116788321168,11.997299270072993,11.931626016260163,13.406320000000001,13.929842519685039
KY,14.662954545454545,14.115777777777778,13.257441860465116,13.9,14.11560975609756,13.036153846153846,13.833488372093024,13.95439024390244,13.975833333333334,14.567674418604652,13.026666666666667,13.040740740740741,13.363962264150944,13.778333333333332,14.51140625,12.7534375,12.497213114754098,13.69671875,14.405
LA,20.44920634920635,20.03757575757576,19.693181818181817,19.333432835820897,19.346507936507937,19.080147058823528,19.69179104477612,19.82891304347826,19.791857142857143,19.547636363636364,19.132131147540985,19.435573770491803,19.144788732394368,20.005909090909093,20.50537313432836,19.1253125,18.458360655737703,20.092456140350876,20.488392857142856
ME,6.842884615384615,6.947692307692308,5.3307142857142855,6.351,5.901020408163265,5.255636363636364,5.231851851851852,6.016481481481481,7.160862068965518,5.529661016949152,5.976428571428571,5.647272727272727,7.635087719298245,6.627462686567164,7.374242424242424,6.191525423728813,5.833709677419355,5.875901639344263,6.944333333333334
MD,14.116551724137931,13.24,12.355652173913043,13.072916666666666,13.496206896551724,12.072000000000001,12.728333333333333,12.9932,13.734761904761905,13.261363636363637,12.718333333333334,12.931071428571428,13.384,13.611785714285714,14.221739130434782,12.402083333333334,12.0008,13.162222222222223,13.5452
MA,10.688,10.571666666666667,9.354615384615384,10.145365853658536,10.175,8.931290322580645,9.095454545454546,9.527073170731708,10.51775,9.46560975609756,9.663409090909092,9.074347826086957,10.536363636363637,10.019807692307692,10.980357142857143,9.578245614035088,9.154814814814815,9.430769230769231,10.416415094339623
MI,9.313493975903615,8.140222222222222,7.442282608695653,8.430510204081633,7.9101923076923075,6.970277777777778,7.199727272727273,7.948416666666667,8.4668345323741,7.9587407407407404,6.813191489361702,6.596506849315069,8.515,7.770718954248366,9.27974025974026,6.9075,5.458,7.348872180451128,8.577357142857142
MN,8.004018691588785,7.156435643564357,6.103877551020409,6.571855670103093,6.15680412371134,5.734,5.568715596330275,6.295045045045045,7.085564516129033,6.166991869918699,4.492982456140351,4.973697478991597,6.272877697841727,5.809064748201439,7.68354609929078,4.3761029411764705,3.8979856115107916,6.587857142857143,7.363
MS,18.63138888888889,18.29113636363636,17.767894736842106,17.583076923076923,17.677333333333333,17.278793103448276,17.67936170212766,17.638461538461538,18.3871875,18.31298245614035,17.541090909090908,17.715714285714284,17.54920634920635,17.911129032258064,18.666,17.353035714285713,16.93220338983051,18.50425925925926,18.880535714285713
MO,14.006288659793814,13.538279569892474,12.874252873563218,13.252282608695651,13.003563218390804,12.553370786516854,12.779263157894738,13.552336448598131,13.772079207920791,13.26656862745098,11.851456310679612,12.163518518518519,12.851440677966101,13.189444444444444,14.722767857142857,11.794803921568628,11.473839285714286,13.128691588785047,13.922828282828283
MT,6.137594936708861,6.1816129032258065,5.402875,6.253155893536122,4.889580152671756,6.078916967509025,5.801082089552239,5.805357142857143,6.44375,6.405,4.9025423728813555,4.92976897689769,5.226212624584718,4.984806451612903,6.582289562289562,5.617679180887372,5.2954882154882155,6.828881355932204,6.610241379310345
NE,10.625478260869565,10.74448275862069,10.20701754385965,10.435,10.215945945945945,10.074830508474577,10.042,10.598545454545455,10.821322314049587,10.015772357723577,8.788869565217391,8.81959595959596,9.693,9.466825396825397,11.57912,9.175511811023622,8.892834645669291,10.467894736842105,10.943529411764706
NV,9.093529411764706,9.705631067961166,9.610526315789473,9.62267857142857,9.635267857142857,10.53301724137931,9.44388349514563,9.423425925925926,9.478962264150944,10.143445378151261,9.468739495798319,9.44734375,9.460731707317073,8.96496062992126,10.584328358208955,9.164458598726114,10.413933333333333,10.300709677419356,9.736891891891892
NH,7.930769230769231,7.557142857142857,5.852727272727273,6.925,6.790740740740741,5.635454545454546,6.196,6.949310344827587,7.767857142857143,6.575714285714286,6.8751612903225805,6.731111111111111,7.950882352941177,7.590512820512821,8.419722222222223,7.118648648648649,6.408055555555555,6.763714285714285,8.031081081081082
NJ,13.1805,12.353571428571428,11.330333333333334,12.0,12.343939393939394,10.924242424242424,11.908,12.158709677419354,12.948275862068966,12.09875,12.206666666666667,11.804,12.647916666666667,12.975652173913044,13.373913043478261,11.986071428571428,11.23625,12.173076923076923,12.621153846153845
NM,11.170625,11.193535353535353,11.560879120879122,11.171100000000001,11.201546391752577,11.91741935483871,10.986444444444444,11.836021505376344,11.382424242424243,11.163301886792453,10.825591397849463,11.091894736842105,11.353714285714286,11.576666666666666,11.81709090909091,10.619454545454545,11.105309734513273,11.226944444444445,11.92741935483871
NY,9.981098901098902,9.11875,8.249310344827586,9.085647058823529,9.280978260869565,8.010224719101124,8.532650602409639,9.011627906976745,9.8934375,8.794725274725275,8.883902439024391,8.26471264367816,9.482323232323232,9.15042735042735,10.053162393162394,8.336386554621848,7.694181818181818,8.242644628099173,9.431574074074074
NC,15.880581395348838,15.149555555555555,14.453181818181818,15.086129032258064,15.659569892473119,14.886881720430107,15.176960784313726,15.101238938053097,15.41603448275862,15.694583333333334,15.04406779661017,14.881153846153847,14.852500000000001,15.597260273972603,15.846496350364964,14.468106060606061,14.340746268656716,15.689133333333332,15.797375886524822
ND,6.441058823529412,6.289876543209877,5.246521739130435,5.759402985074627,5.107714285714286,4.884848484848485,4.873125,5.826417910447761,6.736385542168675,5.691969696969697,4.2898591549295775,3.679054054054054,4.8650704225352115,4.804558823529412,6.686461538461539,3.887758620689655,4.051228070175439,6.427538461538462,6.992714285714285
OH,12.186666666666667,11.184893617021277,10.302043010752689,11.126666666666667,11.22311111111111,9.996941176470589,10.567432432432433,10.848488372093023,11.367808219178082,11.188101265822784,10.271948051948051,10.292666666666667,10.937738095238096,11.258809523809523,12.176075949367089,10.451411764705883,9.428333333333333,10.741851851851852,11.935529411764707
OK,16.8296,16.308615384615386,15.704833333333333,16.00657142857143,15.297377049180328,15.410131578947368,15.567567567567567,15.958513513513513,16.63597222222222,15.41578125,15.257115384615386,15.169130434782609,15.708347826086957,16.630491803278687,17.361293103448276,14.996206896551724,15.059705882352942,15.999814814814815,16.83873786407767
OR,8.552438016528926,8.170357142857142,8.36016129032258,8.538124999999999,8.59512,9.30376923076923,9.18448,8.58484,8.814458874458875,8.691340996168583,8.143873873873874,8.510743494423792,8.40429054054054,7.995114006514658,8.8236,8.845874125874126,9.8554,10.268659420289856,9.396468646864687
PA,11.43581081081081,10.506891891891891,9.693972602739725,10.550632911392405,10.732087912087913,9.336404494382023,10.024555555555555,10.084519230769232,10.84037037037037,10.003457943925234,9.72,9.29743119266055,10.202564102564102,10.568455284552845,11.340357142857142,9.766229508196721,8.80625,9.931166666666666,10.818790322580645
RI,11.34,11.418333333333333,10.076666666666666,11.143333333333334,10.982857142857142,9.69625,9.552857142857142,10.027777777777779,10.997,10.193333333333333,10.409,9.871,11.057,10.858,11.544,10.278888888888888,9.81375,10.141111111111112,11.03625
SC,17.88948717948718,17.163947368421052,16.5453125,17.23923076923077,17.430697674418603,16.675,17.075853658536584,16.92914893617021,17.15586956521739,17.683469387755103,16.872941176470587,16.594363636363635,16.810806451612905,17.46375,17.870454545454546,16.62157894736842,16.289666666666665,17.508727272727274,17.944426229508196
SD,8.561495327102804,8.935583333333334,7.875446428571428,8.226272727272727,7.916,7.965471698113207,7.982264150943396,8.577745098039216,8.948347107438016,8.262881355932203,6.5672,6.453245614035088,7.350084745762712,7.14575,9.544732142857143,6.74825,6.509747899159664,8.609416666666666,9.024224137931034
TN,15.562777777777777,15.122051282051283,14.334675324675324,14.36909090909091,14.657916666666667,14.047282608695653,14.588673469387755,14.758000000000001,14.895247524752476,15.424827586206897,14.191979166666666,14.11490909090909,14.452571428571428,14.857184466019417,15.700901639344263,13.749038461538461,13.526730769230769,14.86030612244898,15.6286
TX,19.346949806949805,19.31640625,19.192684824902724,18.791481481481483,18.46857677902622,18.846259541984733,18.685159010600707,19.211491525423728,19.871966666666665,18.64126245847176,18.87630662020906,19.238071428571427,18.55887147335423,19.80629411764706,20.05175074183976,18.612996941896025,18.188633333333332,18.909060402684563,19.572440677966103
UT,7.39640625,8.05286432160804,8.19234693877551,8.203333333333333,7.374554973821989,8.39074074074074,7.725351351351351,7.645860215053763,7.658775510204082,8.108357487922705,6.8948205128205124,7.069417475728155,7.130092165898618,6.954056224899598,8.596571428571428,6.7981781376518216,7.903992395437262,8.22655172413793,8.092479674796747
VT,7.7958823529411765,7.6147368421052635,5.98,7.133636363636364,7.013529411764706,5.769523809523809,6.027,6.725217391304348,7.798888888888889,6.259230769230769,6.566111111111111,5.948421052631579,7.377948717948718,6.945897435897436,8.102432432432431,6.395882352941176,5.652333333333333,6.097096774193548,7.245925925925926
VA,14.141466666666666,13.364691358024691,12.531410256410256,13.172784810126583,13.721219512195121,12.51525,13.127215189873418,13.594675324675325,13.758522727272727,13.895111111111111,13.255443037974684,13.068478260869565,13.376071428571429,13.834842105263158,14.25858695652174,12.937586206896551,12.591595744680852,13.702272727272728,14.106860465116279
WA,8.729847328244276,8.494413793103448,7.783802816901408,8.267354838709677,8.342361111111112,8.96,9.377432432432432,8.559102564102565,8.683680981595092,8.109423076923077,7.580849673202614,7.791148648648648,8.331182795698926,7.439642857142857,8.211170212765957,8.265777777777778,8.932331606217616,9.579011627906977,8.905368421052632
WV,12.219090909090909,11.657796610169491,11.003692307692308,11.484426229508196,11.737857142857143,10.73246153846154,11.486140350877193,11.527323943661973,11.721857142857143,11.678333333333333,10.898518518518518,10.844406779661018,11.139016393442622,11.765,12.210961538461538,10.751296296296296,10.131785714285714,11.46125,12.043265306122448
WI,8.927008547008548,7.8185365853658535,6.900990990990991,7.7557017543859645,7.459243697478992,6.5415322580645165,6.842833333333333,7.76734375,8.171632653061224,7.572797202797203,5.855,6.296917808219178,7.919036144578313,7.240701754385965,8.972012195121952,5.982064516129032,5.144967320261438,7.554404761904762,8.43896551724138
WY,4.290352112676056,4.953020134228188,4.701794871794871,5.080328947368421,3.959741935483871,5.070063291139241,4.751987577639752,4.791333333333333,5.0175155279503105,5.391123595505618,3.7711042944785276,3.7177241379310346,4.460290697674418,3.9303314917127072,5.886157894736842,4.388917525773196,4.511283422459893,5.8004854368932035,5.617708333333334
DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
